1.647096314004365683e+09 2.225433675574505443e+01 -3.635275395117563146e+00 -5.771008290153361447e-02 1.000000000000000000e+00
1.647096314104365826e+09 2.225432034490281907e+01 -3.635265636518903332e+00 -5.770862447133983525e-02 1.000000000000000000e+00
1.647096314204365730e+09 2.225378283682110947e+01 -3.635191111591120627e+00 -5.771077291271448778e-02 1.000000000000000000e+00
1.647096314304365873e+09 2.225324532873939631e+01 -3.635116586663337923e+00 -5.771292135408914031e-02 1.000000000000000000e+00
1.647096314404365778e+09 2.225270782065768316e+01 -3.635042061735555219e+00 -5.771506979546379285e-02 1.000000000000000000e+00
1.647096314504365683e+09 2.225217058923837854e+01 -3.634967578051651049e+00 -5.771721459472772819e-02 1.000000000000000000e+00
1.647096314604365826e+09 2.225231809074358935e+01 -3.634995171994172658e+00 -5.771034525598012221e-02 1.000000000000000000e+00
1.647096314704365730e+09 2.225246559224880016e+01 -3.635022765936693823e+00 -5.770347591723250930e-02 1.000000000000000000e+00
1.647096314804365873e+09 2.225261309375400742e+01 -3.635050359879214987e+00 -5.769660657848490332e-02 1.000000000000000000e+00
1.647096314904365778e+09 2.225276062328401494e+01 -3.635077957976200924e+00 -5.768973438906221246e-02 1.000000000000000000e+00
1.647096315004365683e+09 2.225296749071014446e+01 -3.635114352467486931e+00 -5.767682636451143541e-02 1.000000000000000000e+00
1.647096315104365826e+09 2.225317435813627398e+01 -3.635150746958772938e+00 -5.766391833996066529e-02 1.000000000000000000e+00
1.647096315204365730e+09 2.225338122556240705e+01 -3.635187141450058945e+00 -5.765101031540988824e-02 1.000000000000000000e+00
1.647096315304365873e+09 2.225358793525910173e+01 -3.635223504816559092e+00 -5.763810291763692140e-02 1.000000000000000000e+00
1.647096315404365778e+09 2.225337767457073213e+01 -3.635177587319040615e+00 -5.762685245718988936e-02 1.000000000000000000e+00
1.647096315504365683e+09 2.225316741388236252e+01 -3.635131669821522138e+00 -5.761560199674285732e-02 1.000000000000000000e+00
1.647096315604365826e+09 2.225295715319399292e+01 -3.635085752324004105e+00 -5.760435153629582528e-02 1.000000000000000000e+00
1.647096316104365826e+09 2.225264538667770964e+01 -3.634977318468107566e+00 -5.764092370916112235e-02 1.000000000000000000e+00
1.647096316204365730e+09 2.225254598015082053e+01 -3.634966090940531025e+00 -5.763793760747772110e-02 1.000000000000000000e+00
1.647096316304365873e+09 2.225244651774697857e+01 -3.634954866729593892e+00 -5.763494022985873183e-02 1.000000000000000000e+00
1.647096316404365778e+09 2.225234705534313306e+01 -3.634943642518657203e+00 -5.763194285223974950e-02 1.000000000000000000e+00
1.647096316504365683e+09 2.225224759293929111e+01 -3.634932418307720070e+00 -5.762894547462076023e-02 1.000000000000000000e+00
1.647096316604365826e+09 2.225282254446694452e+01 -3.635035843962645341e+00 -5.761682949534048526e-02 1.000000000000000000e+00
1.647096316704365730e+09 2.225339859374230400e+01 -3.635139456233862809e+00 -5.760469867365614061e-02 1.000000000000000000e+00
1.647096316804365873e+09 2.225397464301766703e+01 -3.635243068505080277e+00 -5.759256785197179596e-02 1.000000000000000000e+00
1.647096316904365778e+09 2.225455069229302651e+01 -3.635346680776297745e+00 -5.758043703028745131e-02 1.000000000000000000e+00
1.647096317004365683e+09 2.225449385302242433e+01 -3.635339640097821068e+00 -5.758108119178124290e-02 1.000000000000000000e+00
1.647096317104365826e+09 2.225443678582225715e+01 -3.635332559568602129e+00 -5.758172995407930678e-02 1.000000000000000000e+00
1.647096317204365730e+09 2.225437971862208997e+01 -3.635325479039383190e+00 -5.758237871637737759e-02 1.000000000000000000e+00
1.647096317304365873e+09 2.225432265142192279e+01 -3.635318398510164251e+00 -5.758302747867544841e-02 1.000000000000000000e+00
1.647096317404365778e+09 2.225430048353601364e+01 -3.635314024155261059e+00 -5.757428710782384884e-02 1.000000000000000000e+00
1.647096317504365683e+09 2.225427842485809293e+01 -3.635309658268600419e+00 -5.756551735621302096e-02 1.000000000000000000e+00
1.647096317604365826e+09 2.225425636618017222e+01 -3.635305292381940223e+00 -5.755674760460219308e-02 1.000000000000000000e+00
1.647096317704365730e+09 2.225423430750224796e+01 -3.635300926495279583e+00 -5.754797785299135826e-02 1.000000000000000000e+00
1.647096317804365873e+09 2.225421224882432725e+01 -3.635296560608618943e+00 -5.753920810138053038e-02 1.000000000000000000e+00
1.647096317904365778e+09 2.225419019014640654e+01 -3.635292194721958303e+00 -5.753043834976970250e-02 1.000000000000000000e+00
1.647096318004365683e+09 2.225416813146848583e+01 -3.635287828835297663e+00 -5.752166859815886768e-02 1.000000000000000000e+00
1.647096318104365826e+09 2.225414607279056511e+01 -3.635283462948637023e+00 -5.751289884654803980e-02 1.000000000000000000e+00
1.647096318204365730e+09 2.225412304150732368e+01 -3.635269513720275292e+00 -5.750848075211090205e-02 1.000000000000000000e+00
1.647096318304365873e+09 2.225410000589598170e+01 -3.635255521845957905e+00 -5.750408202258685403e-02 1.000000000000000000e+00
1.647096318404365778e+09 2.225407697028463616e+01 -3.635241529971640517e+00 -5.749968329306279907e-02 1.000000000000000000e+00
1.647096318504365683e+09 2.225405393467329063e+01 -3.635227538097323130e+00 -5.749528456353875105e-02 1.000000000000000000e+00
1.647096318604365826e+09 2.225413385639990338e+01 -3.635245359380988361e+00 -5.750961270548112653e-02 1.000000000000000000e+00
1.647096318704365730e+09 2.225421421732038851e+01 -3.635263316372747244e+00 -5.752402073223151363e-02 1.000000000000000000e+00
1.647096318804365873e+09 2.225429457824087009e+01 -3.635281273364505683e+00 -5.753842875898190767e-02 1.000000000000000000e+00
1.647096318904365778e+09 2.225437493916135523e+01 -3.635299230356264122e+00 -5.755283678573229478e-02 1.000000000000000000e+00
1.647096319004365683e+09 2.225415089641302302e+01 -3.635256784893021287e+00 -5.756278881220079635e-02 1.000000000000000000e+00
1.647096319104365826e+09 2.225392164136158613e+01 -3.635213305158722985e+00 -5.757266453858982114e-02 1.000000000000000000e+00
1.647096319204365730e+09 2.225369238631014568e+01 -3.635169825424424239e+00 -5.758254026497885286e-02 1.000000000000000000e+00
1.647096319304365873e+09 2.225346313125870523e+01 -3.635126345690125493e+00 -5.759241599136788459e-02 1.000000000000000000e+00
1.647096319404365778e+09 2.225345239803660391e+01 -3.635139845938378578e+00 -5.758468563270174867e-02 1.000000000000000000e+00
1.647096319504365683e+09 2.225344257480985277e+01 -3.635153583469651117e+00 -5.757688195662071656e-02 1.000000000000000000e+00
1.647096319604365826e+09 2.225343275158310519e+01 -3.635167321000923657e+00 -5.756907828053969139e-02 1.000000000000000000e+00
1.647096319704365730e+09 2.225342292835635760e+01 -3.635181058532195753e+00 -5.756127460445865929e-02 1.000000000000000000e+00
1.647096319804365873e+09 2.225347096703858796e+01 -3.635180213945073291e+00 -5.755968916087368659e-02 1.000000000000000000e+00
1.647096319904365778e+09 2.225351924826230388e+01 -3.635179308233651874e+00 -5.755812978243878691e-02 1.000000000000000000e+00
1.647096320004365683e+09 2.225356752948601979e+01 -3.635178402522230012e+00 -5.755657040400388724e-02 1.000000000000000000e+00
1.647096320104365826e+09 2.225361581070973571e+01 -3.635177496810808595e+00 -5.755501102556898063e-02 1.000000000000000000e+00
1.647096320204365730e+09 2.225352361060173223e+01 -3.635171601089070670e+00 -5.756763014373072335e-02 1.000000000000000000e+00
1.647096320304365873e+09 2.225343081575690718e+01 -3.635165684241800310e+00 -5.758030928747696897e-02 1.000000000000000000e+00
1.647096320404365778e+09 2.225333802091207858e+01 -3.635159767394530395e+00 -5.759298843122322153e-02 1.000000000000000000e+00
1.647096320504365683e+09 2.225324522606725353e+01 -3.635153850547260479e+00 -5.760566757496946716e-02 1.000000000000000000e+00
1.647096320604365826e+09 2.225325681856511650e+01 -3.635157479650847456e+00 -5.762090122612203297e-02 1.000000000000000000e+00
1.647096320704365730e+09 2.225326884305528452e+01 -3.635161148259006492e+00 -5.763614544874329226e-02 1.000000000000000000e+00
1.647096320804365873e+09 2.225328086754544898e+01 -3.635164816867165083e+00 -5.765138967136455156e-02 1.000000000000000000e+00
1.647096320904365778e+09 2.225329289203561345e+01 -3.635168485475323674e+00 -5.766663389398581085e-02 1.000000000000000000e+00
1.647096321004365683e+09 2.225338388229176090e+01 -3.635182554069803729e+00 -5.767486490792411019e-02 1.000000000000000000e+00
1.647096321104365826e+09 2.225347526039511337e+01 -3.635196673744717444e+00 -5.768306147588028732e-02 1.000000000000000000e+00
1.647096321204365730e+09 2.225356663849846584e+01 -3.635210793419631159e+00 -5.769125804383645750e-02 1.000000000000000000e+00
